time (s),Current (A), Voltage (V), Power (W), Battery Temp (C), Ambient Temp (C)
2587.218815,-2.5993,2.9967,-7.7891,23.591358,19.927746
2588.213225,-2.6054,2.9966,-7.8067,23.596919,19.914075
2589.214177,-2.6233,2.9953,-7.8575,23.609147,19.925234
2590.213547,-2.597,2.9966,-7.7818,23.599791,19.929174
2591.21216,-2.6241,2.9953,-7.8596,23.615367,19.925921
2592.213284,-2.5935,2.995,-7.7671,23.596365,19.938322
2593.215087,-2.6177,2.9938,-7.8369,23.605405,19.955906
2594.213894,-2.5885,2.9957,-7.7542,23.609174,19.941548
2595.21442,-2.6094,2.9948,-7.814,23.614735,19.956012
2596.214787,-2.6123,2.9938,-7.8204,23.610413,19.918729
2597.211903,-2.6032,2.9937,-7.7927,23.618741,19.923013
2598.214954,-2.5819,2.9935,-7.7285,23.611572,19.925816
2599.21237,-2.5977,2.9927,-7.7738,23.614603,19.93478
2600.215436,-2.5905,2.994,-7.7556,23.633763,19.926239
2601.214788,-2.5846,2.9932,-7.7356,23.632103,19.947154
2602.21731,-2.5776,2.9929,-7.7142,23.626437,19.947022
2603.21449,-2.5956,2.9909,-7.7628,23.633368,19.938799
2604.216085,-2.597,2.9928,-7.7719,23.642539,19.940967
2605.213789,-2.6193,2.9905,-7.8327,23.637664,19.948662
2606.2142,-2.5936,2.9907,-7.7566,23.641722,19.936446
2607.212762,-2.5948,2.9909,-7.7603,23.637242,19.934172
2608.2155,-2.5639,2.9903,-7.6664,23.638586,19.957731
2609.21229,-2.5979,2.99,-7.7672,23.639034,19.945224
2610.215177,-2.6204,2.9901,-7.8346,23.649418,19.961565
2611.211975,-2.5885,2.9889,-7.7365,23.64897,19.958894
2612.217111,-2.5835,2.9894,-7.7229,23.664176,19.961195
2613.212319,-2.5691,2.9883,-7.6769,23.655611,19.94853
2614.214154,-2.6036,2.9887,-7.781,23.658721,19.939804
2615.212211,-2.6182,2.9873,-7.8207,23.652976,19.9544
2616.21385,-2.6051,2.9881,-7.7839,23.659248,19.964024
2617.213242,-2.5863,2.988,-7.7273,23.679488,19.975447
2618.214697,-2.6079,2.9871,-7.7897,23.667998,19.969841
2619.214666,-2.5865,2.9854,-7.7211,23.667392,19.972935
2620.214766,-2.6203,2.9867,-7.8253,23.670422,19.965611
2621.215508,-2.5978,2.9849,-7.7537,23.68945,19.956939
2622.214437,-2.6009,2.9862,-7.7664,23.675983,19.969709
2623.210487,-2.5802,2.9857,-7.7033,23.686129,19.950645
2624.213067,-2.5926,2.9855,-7.7401,23.68078,19.946759
2625.212738,-2.5805,2.9833,-7.6975,23.692006,19.966907
2626.21335,-2.5802,2.9837,-7.6978,23.664361,19.948424
2627.215668,-2.5993,2.9836,-7.7547,23.694378,19.965215
2628.215135,-2.5843,2.9834,-7.71,23.70152,19.964977
2629.213931,-2.6066,2.9824,-7.7735,23.691717,19.962544
2630.213501,-2.614,2.982,-7.7948,23.687079,19.976029
2631.216344,-2.5875,2.9822,-7.716,23.701836,19.986764
2632.214938,-2.6131,2.9808,-7.7889,23.695854,19.970397
2633.21653,-2.622,2.9806,-7.8147,23.709426,19.979572
2634.213116,-2.6133,2.9813,-7.7907,23.709742,19.986182
2635.213505,-2.6001,2.9805,-7.7487,23.706659,19.990862
2636.213606,-2.5867,2.9807,-7.7097,23.737834,19.982164
2637.216026,-2.6299,2.9805,-7.8379,23.718281,19.993639
2638.212498,-2.6213,2.9798,-7.8104,23.720626,19.981186
2639.212164,-2.606,2.9789,-7.7626,23.720363,20.00165
2640.213167,-2.5958,2.979,-7.7325,23.731114,19.991709
2641.213253,-2.5866,2.9785,-7.7039,23.731563,19.982904
2642.212838,-2.579,2.9783,-7.6807,23.729692,20.014712
2643.213502,-2.6053,2.9783,-7.7591,23.73064,19.999747
2644.215688,-2.5918,2.9781,-7.7182,23.72226,19.998002
2645.211568,-2.6275,2.9767,-7.8209,23.735252,20.001043
2646.215215,-2.6109,2.9771,-7.7727,23.733855,19.984835
2647.211079,-2.6183,2.9764,-7.7927,23.736201,19.992741
2648.216906,-2.5914,2.976,-7.7117,23.745029,19.997527
2649.217391,-2.576,2.9774,-7.6696,23.752592,20.000673
2650.217748,-2.5919,2.9749,-7.7101,23.749931,19.986157
2651.214039,-2.6033,2.9746,-7.7432,23.748877,19.991393
2652.216058,-2.5738,2.9745,-7.6559,23.752408,20.00493
2653.215384,-2.6103,2.9737,-7.7618,23.761289,20.008658
2654.213562,-2.6296,2.9735,-7.8188,23.755202,20.009214
2655.211425,-2.5975,2.9731,-7.7225,23.770538,20.002392
2656.214298,-2.5945,2.9736,-7.7143,23.775967,20.001176
2657.213395,-2.5874,2.9723,-7.6899,23.78042,20.013418
2658.21562,-2.5856,2.9727,-7.6859,23.783424,20.014951
2659.217886,-2.6005,2.9725,-7.7298,23.781659,20.006517
2660.21628,-2.5854,2.9721,-7.6836,23.786718,20.02566
2661.213099,-2.5985,2.9723,-7.7232,23.766982,20.027326
2662.213732,-2.6118,2.9719,-7.7617,23.796864,20.026215
2663.213857,-2.5968,2.9718,-7.7171,23.794176,20.010933
2664.21338,-2.629,2.9703,-7.8088,23.800896,20.010643
2665.214698,-2.6056,2.9702,-7.739,23.794703,20.002579
2666.215366,-2.619,2.9701,-7.7786,23.794519,20.005355
2667.216032,-2.6138,2.9683,-7.7584,23.804822,20.011991
2668.213262,-2.6008,2.9678,-7.7187,23.801739,20.018892
2669.214966,-2.6103,2.9684,-7.748,23.801713,20.011833
2670.218417,-2.6213,2.9683,-7.7807,23.820765,20.017623
2671.217141,-2.5889,2.9673,-7.682,23.81365,20.033804
2672.212707,-2.5883,2.9668,-7.6787,23.81726,20.017438
2673.214534,-2.5784,2.9666,-7.6483,23.815995,20.023573
2674.212902,-2.6102,2.9666,-7.743,23.819975,20.03904
2675.213257,-2.582,2.9662,-7.6582,23.827511,20.0181
2676.215935,-2.6176,2.9651,-7.7607,23.814679,20.023732
2677.213818,-2.5726,2.9652,-7.6281,23.832966,20.030976
2678.215384,-2.6055,2.9648,-7.7242,23.815838,20.036
2679.213796,-2.5944,2.9643,-7.6899,23.837762,20.040601
2680.213914,-2.5367,2.9645,-7.5197,23.829488,20.044143
2681.212214,-2.6008,2.9629,-7.706,23.826036,20.021802
2682.215692,-2.5926,2.9627,-7.6807,23.833098,20.038883
2683.220613,-2.5998,2.9625,-7.7019,23.846036,20.046682
2684.212201,-2.5937,2.9629,-7.6843,23.851227,20.035235
2685.214131,-2.5911,2.9624,-7.6757,23.843402,20.030713
2686.213852,-2.5984,2.9596,-7.6901,23.853151,20.056412
2687.216702,-2.5893,2.9603,-7.665,23.861715,20.039466
2688.214829,-2.5922,2.9594,-7.671,23.86767,20.054324
2689.216204,-2.6033,2.9588,-7.7026,23.846617,20.043564
2690.213368,-2.6159,2.9583,-7.7385,23.850939,20.053823
2691.214176,-2.59,2.9584,-7.6622,23.8653,20.050835
2692.211612,-2.5908,2.9597,-7.6677,23.857421,20.04256
2693.215055,-2.6115,2.9579,-7.7243,23.883692,20.051893
2694.212692,-2.6255,2.9572,-7.7633,23.871809,20.06699
2695.214431,-2.5862,2.9578,-7.6493,23.890253,20.048113
2696.213802,-2.5804,2.9566,-7.6288,23.86704,20.059985
2697.216267,-2.6404,2.9554,-7.8031,23.885379,20.031748
2698.213194,-2.6147,2.9539,-7.7231,23.870861,20.061598
2699.213798,-2.6087,2.9562,-7.7117,23.882402,20.060593
2700.213291,-2.6126,2.9556,-7.7215,23.873734,20.06263
2701.212934,-2.5909,2.955,-7.6557,23.890281,20.07109
2702.216748,-2.5886,2.9543,-7.647,23.886118,20.069134
2703.215196,-2.6082,2.9528,-7.701,23.900557,20.061044
2704.215802,-2.5566,2.953,-7.5488,23.906855,20.055519
2705.217575,-2.5646,2.9529,-7.5727,23.888385,20.069558
2706.219059,-2.6006,2.9518,-7.6762,23.901718,20.070351
2707.213704,-2.6144,2.9514,-7.7161,23.919187,20.066783
2708.214097,-2.6163,2.9513,-7.721,23.905355,20.066228
2709.213145,-2.6018,2.9506,-7.6763,23.914024,20.05716
2710.213006,-2.6044,2.9493,-7.6813,23.91629,20.071278
2711.212842,-2.6283,2.9497,-7.7521,23.909835,20.058139
2712.213446,-2.6025,2.949,-7.6745,23.930492,20.077016
2713.213764,-2.6133,2.9478,-7.7029,23.94024,20.071252
2714.213873,-2.6075,2.9481,-7.6868,23.938002,20.088253
2715.212932,-2.6003,2.9479,-7.6646,23.938345,20.06972
2716.215993,-2.5956,2.9468,-7.649,23.950333,20.063983
2717.216215,-2.5709,2.9467,-7.5752,23.941612,20.086694
2718.214443,-2.6093,2.9464,-7.6879,23.944194,20.07744
2719.21242,-2.5906,2.946,-7.6318,23.948858,20.078049
2720.212907,-2.5877,2.9448,-7.6199,23.958265,20.081196
2721.215223,-2.5954,2.9451,-7.6431,23.971175,20.09304
2722.213105,-2.5957,2.9455,-7.6452,23.963456,20.098619
2723.214359,-2.5747,2.9443,-7.5805,23.950388,20.085506
2724.214421,-2.6011,2.9443,-7.658,23.984955,20.086511
2725.214565,-2.5953,2.9442,-7.6406,23.959715,20.095976
2726.21841,-2.5995,2.9422,-7.648,23.980582,20.088415
2727.21652,-2.5984,2.9421,-7.6441,23.957476,20.094469
2728.217462,-2.5905,2.941,-7.618,23.971809,20.091456
2729.215103,-2.6071,2.941,-7.667,23.990278,20.098145
2730.213758,-2.5877,2.9411,-7.61,23.990331,20.082283
2731.213341,-2.6054,2.94,-7.6593,23.973022,20.104887
2732.214853,-2.6185,2.9387,-7.6945,23.996076,20.100261
2733.21351,-2.6004,2.9391,-7.6425,24.009749,20.102878
2734.2136,-2.5972,2.9387,-7.6319,24.001898,20.115357
2735.21466,-2.5782,2.94,-7.5792,23.98949,20.111789
2736.213719,-2.6157,2.9372,-7.6824,23.995365,20.117314
2737.214074,-2.6109,2.9364,-7.6664,24.019445,20.092252
2738.216006,-2.6068,2.9381,-7.6584,24.007696,20.10674
2739.216053,-2.6173,2.9346,-7.6802,24.017602,20.109278
2740.212889,-2.5818,2.9355,-7.578,24.0298,20.109674
2741.214562,-2.5892,2.935,-7.5991,24.006115,20.111076
2742.212985,-2.6076,2.9341,-7.6503,24.023557,20.109702
2743.213528,-2.6062,2.9345,-7.6478,24.025348,20.11446
2744.214655,-2.6165,2.932,-7.6713,24.034095,20.108803
2745.211959,-2.6115,2.9323,-7.6572,24.024426,20.112055
2746.215543,-2.6261,2.931,-7.6964,24.02008,20.141004
2747.218246,-2.5876,2.932,-7.5862,24.040682,20.10616
2748.215471,-2.5911,2.9307,-7.5933,24.04437,20.124296
2749.215397,-2.6084,2.9297,-7.6415,24.040946,20.116418
2750.213898,-2.6233,2.9308,-7.6879,24.053038,20.118929
2751.216004,-2.6015,2.9295,-7.6205,24.068239,20.127892
2752.217449,-2.6074,2.9283,-7.6347,24.049008,20.132281
2753.213291,-2.5901,2.9278,-7.583,24.065816,20.131752
2754.213667,-2.5857,2.9284,-7.5717,24.065631,20.137119
2755.215324,-2.5996,2.9285,-7.613,24.06305,20.133788
2756.213,-2.6143,2.926,-7.6492,24.069926,20.137728
2757.217296,-2.5829,2.9263,-7.5578,24.080912,20.140609
2758.214723,-2.5516,2.9258,-7.4655,24.065659,20.140477
2759.212502,-2.6065,2.9245,-7.6225,24.086049,20.138362
2760.212821,-2.6066,2.9243,-7.6223,24.078357,20.151739
2761.213527,-2.5968,2.9235,-7.5914,24.077831,20.165645
2762.218027,-2.6061,2.9235,-7.6187,24.096798,20.141747
2763.213161,-2.609,2.9225,-7.6245,24.09614,20.147378
2764.21331,-2.6294,2.9223,-7.6832,24.097036,20.133473
2765.217455,-2.5808,2.9218,-7.5403,24.106941,20.145634
2766.217334,-2.6089,2.9202,-7.6179,24.094876,20.145
2767.217513,-2.6091,2.9203,-7.619,24.108311,20.140717
2768.215281,-2.5916,2.9195,-7.5658,24.102411,20.129244
2769.21414,-2.5918,2.919,-7.5656,24.112659,20.131015
2770.212832,-2.5898,2.9185,-7.5581,24.106179,20.11785
2771.21481,-2.5984,2.9176,-7.5809,24.131338,20.107197
2772.213828,-2.572,2.918,-7.5046,24.128913,20.089959
2773.213983,-2.6028,2.9162,-7.5903,24.133182,20.095723
2774.213627,-2.6148,2.9153,-7.622,24.118403,20.092366
2775.215432,-2.5942,2.9163,-7.565,24.139267,20.084805
2776.215835,-2.6117,2.9135,-7.6087,24.144088,20.085572
2777.215294,-2.5759,2.9133,-7.5036,24.126702,20.077006
2778.214643,-2.6169,2.9122,-7.6208,24.142824,20.056173
2779.215309,-2.5803,2.9119,-7.513,24.147329,20.056993
2780.213723,-2.5951,2.9117,-7.5555,24.143036,20.065269
2781.212586,-2.5912,2.9122,-7.5457,24.159367,20.039834
2782.216712,-2.5816,2.9106,-7.5136,24.16,20.034547
2783.213978,-2.6173,2.909,-7.6134,24.148068,20.022571
2784.215294,-2.5877,2.9096,-7.5289,24.155313,20.009854
2785.220102,-2.584,2.9096,-7.518,24.170485,19.989177
2786.217335,-2.6112,2.9069,-7.5898,24.164006,20.001552
2787.218102,-2.601,2.9062,-7.5584,24.171777,19.981219
2788.21691,-2.6189,2.9069,-7.6122,24.175518,19.972019
2789.213367,-2.6208,2.9065,-7.6169,24.179233,19.979079
2790.214864,-2.6037,2.9061,-7.5659,24.184527,19.990686
2791.213385,-2.643,2.9029,-7.6717,24.166404,19.988783
2792.2142,-2.5841,2.9044,-7.5047,24.18711,19.964775
2793.21455,-2.6059,2.9046,-7.5686,24.196883,19.957188
2794.215614,-2.6254,2.9032,-7.6217,24.201072,19.965094
2795.216299,-2.6252,2.9028,-7.6203,24.189983,19.972842
2796.216568,-2.6117,2.9011,-7.5761,24.212558,19.94812
2797.215886,-2.5946,2.9016,-7.5281,24.201442,19.941774
2798.212639,-2.6007,2.9001,-7.5421,24.201969,19.969696
2799.21418,-2.5889,2.8997,-7.5065,24.207817,19.967423
2800.217414,-2.6082,2.8989,-7.5608,24.221989,19.96351
2801.218067,-2.6131,2.898,-7.5721,24.214614,19.96388
2802.217467,-2.5867,2.8961,-7.4909,24.216037,19.966789
2803.216244,-2.5846,2.8965,-7.4859,24.219435,19.948361
2804.21429,-2.5999,2.8956,-7.5275,24.228023,19.952169
2805.217184,-2.5742,2.8956,-7.4535,24.235741,19.94622
2806.21258,-2.6003,2.8946,-7.5266,24.224731,19.946273
2807.216236,-2.597,2.8933,-7.5135,24.243197,19.965919
2808.214052,-2.6154,2.8931,-7.5663,24.239377,19.967638
2809.212754,-2.6238,2.8921,-7.5882,24.247543,19.970283
2810.212592,-2.5979,2.8923,-7.5137,24.251495,19.956111
2811.214004,-2.5943,2.8898,-7.4964,24.255895,19.969411
2812.218357,-2.6208,2.8889,-7.5709,24.263428,19.967719
2813.215643,-2.5701,2.8901,-7.4276,24.28068,19.943578
2814.212049,-2.5702,2.8891,-7.4253,24.274359,19.944267
2815.214875,-2.603,2.8884,-7.5182,24.270593,19.941226
2816.215504,-2.608,2.8872,-7.5295,24.287425,19.936282
2817.216118,-2.6212,2.8851,-7.5623,24.286715,19.93668
2818.21854,-2.6102,2.8856,-7.5318,24.283896,19.926817
2819.217843,-2.5757,2.8864,-7.4339,24.27797,19.923829
2820.216069,-2.5951,2.8837,-7.4832,24.286847,19.93089
2821.217513,-2.5745,2.8844,-7.4253,24.299542,19.925496
2822.218078,-2.5985,2.8833,-7.4915,24.297226,19.923541
2823.217644,-2.5967,2.8819,-7.483,24.29072,19.939221
2824.216154,-2.5863,2.8821,-7.4535,24.284109,19.922219
2825.217272,-2.6158,2.8792,-7.5311,24.303838,19.929068
2826.215298,-2.5977,2.8786,-7.4772,24.31303,19.919417
2827.213166,-2.5891,2.8775,-7.4495,24.291961,19.937874
2828.214386,-2.6109,2.8769,-7.5107,24.29902,19.939779
2829.213568,-2.637,2.8753,-7.5818,24.306106,19.937267
2830.215156,-2.6419,2.8749,-7.5948,24.319407,19.928779
2831.214643,-2.6348,2.8758,-7.5768,24.305158,19.937057
2832.217369,-2.5928,2.8743,-7.4521,24.320514,19.956174
2833.218908,-2.5912,2.8737,-7.4462,24.311796,19.948163
2834.217267,-2.596,2.8731,-7.4585,24.327416,19.935339
2835.215134,-2.6318,2.8724,-7.5587,24.321991,19.934335
2836.216374,-2.5958,2.8714,-7.4532,24.322018,19.926959
2837.215171,-2.6016,2.8704,-7.467,24.324021,19.93119
2838.213591,-2.6167,2.8693,-7.5078,24.339402,19.939968
2839.218634,-2.5888,2.8689,-7.4269,24.333502,19.92257
2840.215002,-2.587,2.8675,-7.418,24.354679,19.922359
2841.215087,-2.6027,2.8681,-7.4646,24.337559,19.94256
2842.216488,-2.6271,2.8672,-7.5316,24.344829,19.921355
2843.2157,-2.6036,2.8654,-7.4597,24.341037,19.925692
2844.214051,-2.6274,2.8647,-7.5263,24.346121,19.923393
2845.213744,-2.6058,2.8646,-7.4644,24.339879,19.921569
2846.213418,-2.6542,2.863,-7.5982,24.363215,19.916862
2847.217398,-2.5922,2.861,-7.4159,24.365954,19.918131
2848.215224,-2.6391,2.8604,-7.5483,24.356842,19.911944
2849.215883,-2.5977,2.8613,-7.4324,24.365771,19.927202
2850.21296,-2.5775,2.8605,-7.3726,24.372198,19.913294
2851.220344,-2.6157,2.8588,-7.4772,24.367327,19.929135
2852.217794,-2.6086,2.8579,-7.4551,24.37902,19.924586
2853.215606,-2.6181,2.8568,-7.479,24.365404,19.891296
2854.214183,-2.6125,2.8558,-7.4602,24.368118,19.908088
2855.213887,-2.6056,2.8553,-7.4392,24.372701,19.905286
2856.213954,-2.5776,2.855,-7.3586,24.393666,19.898199
2857.215004,-2.6104,2.8541,-7.4497,24.382869,19.915493
2858.215424,-2.6278,2.8511,-7.4916,24.388611,19.90423
2859.219852,-2.6166,2.8506,-7.4581,24.382001,19.911661
2860.214612,-2.6129,2.851,-7.4493,24.401622,19.916182
2861.214052,-2.6043,2.8501,-7.4223,24.397146,19.918352
2862.216631,-2.6094,2.8496,-7.4351,24.392248,19.898626
2863.213638,-2.6033,2.8477,-7.413,24.39346,19.91243
2864.214081,-2.5672,2.8474,-7.3093,24.399676,19.896089
2865.212751,-2.6004,2.8449,-7.3971,24.40597,19.890562
2866.215271,-2.559,2.8455,-7.2812,24.403021,19.894635
2867.212052,-2.6078,2.8434,-7.4145,24.404709,19.890407
2868.214349,-2.5601,2.8433,-7.2787,24.408845,19.901964
2869.21666,-2.6128,2.8434,-7.4293,24.412822,19.890779
2870.21438,-2.6187,2.8414,-7.4405,24.41722,19.898896
2871.213665,-2.5933,2.8399,-7.3643,24.412981,19.903895
2872.214484,-2.5849,2.8399,-7.3405,24.416038,19.906964
2873.21516,-2.6047,2.8387,-7.3937,24.421332,19.873408
2874.217289,-2.5838,2.8379,-7.332,24.424072,19.898001
2875.21516,-2.6082,2.8349,-7.3938,24.416434,19.877006
2876.213945,-2.5892,2.8352,-7.3405,24.420807,19.900646
2877.215727,-2.6111,2.8338,-7.3985,24.428393,19.897158
2878.216083,-2.6024,2.8346,-7.376,24.440325,19.905065
2879.212113,-2.5924,2.832,-7.3417,24.427526,19.894066
2880.211228,-2.5821,2.8317,-7.3113,24.424971,19.89113
2881.210927,-2.6105,2.8311,-7.3899,24.458471,19.905516
2882.213125,-2.5825,2.8298,-7.3071,24.447781,19.904778
2883.213991,-2.5639,2.8278,-7.25,24.449124,19.89502
2884.211085,-2.6069,2.8271,-7.37,24.439382,19.898565
2885.214533,-2.6183,2.8256,-7.3982,24.449837,19.885741
2886.214842,-2.5916,2.8258,-7.3231,24.474093,19.888624
2887.213537,-2.6111,2.8248,-7.3752,24.464481,19.888598
2888.215849,-2.6083,2.8237,-7.3647,24.472857,19.874426
2889.216508,-2.5881,2.8228,-7.3058,24.448314,19.883101
2890.216938,-2.573,2.8209,-7.2584,24.465721,19.860968
2891.214025,-2.6102,2.8197,-7.3599,24.465749,19.879506
2892.213783,-2.5879,2.8196,-7.2964,24.481605,19.870253
2893.215542,-2.6038,2.8185,-7.3386,24.477629,19.875886
2894.217041,-2.5984,2.8168,-7.3186,24.477445,19.877552
2895.215104,-2.5896,2.8158,-7.2915,24.485452,19.88189
2896.212899,-2.5965,2.8152,-7.3098,24.484346,19.885592
2897.214276,-2.5643,2.814,-7.2157,24.476421,19.912433
2898.21453,-2.5939,2.813,-7.296,24.489354,19.875812
2899.213593,-2.5979,2.8116,-7.3038,24.496728,19.890251
2900.214475,-2.625,2.8108,-7.3779,24.4878,19.887209
2901.213868,-2.5899,2.8097,-7.2763,24.488697,19.88811
2902.212914,-2.5718,2.8087,-7.2229,24.495782,19.881527
2903.212696,-2.5919,2.8079,-7.2776,24.492334,19.881767
2904.216905,-2.5884,2.8063,-7.2638,24.494363,19.871958
2905.217359,-2.6103,2.8048,-7.3208,24.500078,19.863999
2906.212949,-2.6022,2.804,-7.296,24.525519,19.876587
2907.213839,-2.6156,2.8035,-7.3326,24.521254,19.867862
2908.213032,-2.5826,2.8014,-7.2349,24.517805,19.877357
2909.213145,-2.5683,2.8008,-7.1931,24.505588,19.865829
2910.213913,-2.6427,2.7986,-7.3957,24.519994,19.867708
2911.217898,-2.6011,2.7979,-7.2775,24.519521,19.871305
2912.215135,-2.5921,2.7961,-7.2477,24.524287,19.883865
2913.216455,-2.6019,2.7951,-7.2722,24.520049,19.877759
2914.216602,-2.5866,2.7951,-7.2294,24.505567,19.889501
2915.215474,-2.6185,2.7926,-7.3123,24.526134,19.852772
2916.21611,-2.6218,2.7914,-7.3179,24.539276,19.872262
2917.215971,-2.6083,2.7908,-7.2787,24.53746,19.858221
2918.214327,-2.6045,2.7904,-7.2678,24.54049,19.856451
2919.213109,-2.6106,2.7885,-7.279,24.5367,19.854497
2920.215661,-2.5835,2.7876,-7.2012,24.540019,19.846353
2921.21243,-2.6029,2.7866,-7.2521,24.526878,19.846485
2922.212806,-2.5823,2.785,-7.1917,24.535464,19.858439
2923.214139,-2.6097,2.7835,-7.2634,24.537203,19.866478
2924.216611,-2.5855,2.7821,-7.1928,24.548842,19.853362
2925.217046,-2.6068,2.7808,-7.2486,24.557086,19.854607
2926.217451,-2.6099,2.7793,-7.2534,24.556246,19.852282
2927.21524,-2.5989,2.7795,-7.2234,24.559432,19.859924
2928.209968,-2.6127,2.777,-7.2553,24.557142,19.847258
2929.215288,-2.5974,2.7751,-7.2079,24.578577,19.861009
2930.215481,-2.5846,2.7739,-7.1694,24.567808,19.85945
2931.216269,-2.598,2.7725,-7.2028,24.573655,19.858288
2932.216319,-2.5711,2.7722,-7.1274,24.569996,19.865719
2933.215327,-2.5981,2.7701,-7.1967,24.576213,19.870111
2934.218582,-2.5888,2.7696,-7.1697,24.579794,19.862972
2935.215093,-2.5831,2.7682,-7.1501,24.592856,19.872017
2936.215847,-2.6316,2.7661,-7.2788,24.583668,19.852794
2937.211322,-2.6012,2.7648,-7.1915,24.593411,19.860727
2938.213572,-2.5841,2.764,-7.1418,24.588726,19.882307
2939.214326,-2.6026,2.7615,-7.1868,24.581486,19.870594
2940.213951,-2.6264,2.76,-7.2489,24.605395,19.880906
2941.214353,-2.6031,2.759,-7.1816,24.592284,19.870702
2942.214215,-2.5992,2.758,-7.1682,24.600815,19.862609
2943.217728,-2.5774,2.7563,-7.1037,24.612561,19.867741
2944.216398,-2.5992,2.7542,-7.1588,24.622804,19.875436
2945.213686,-2.6158,2.7538,-7.203,24.615645,19.854549
2946.213726,-2.6023,2.7519,-7.1607,24.609825,19.872768
2947.214459,-2.5877,2.7514,-7.1194,24.606352,19.871871
2948.215568,-2.6126,2.7499,-7.1839,24.620439,19.854181
2949.215385,-2.6158,2.7477,-7.1871,24.630578,19.879171
2950.218397,-2.5652,2.7453,-7.0413,24.620441,19.896756
2951.215008,-2.626,2.7449,-7.2079,24.645641,19.872085
2952.215424,-2.5923,2.7429,-7.1101,24.633715,19.858998
2953.215329,-2.5867,2.7415,-7.0911,24.634136,19.876821
2954.214924,-2.5758,2.7406,-7.0583,24.638456,19.877827
2955.220362,-2.5803,2.7381,-7.0648,24.64496,19.874734
2956.217074,-2.6098,2.737,-7.1425,24.64878,19.873016
2957.212933,-2.594,2.7343,-7.0926,24.622845,19.863631
2958.214585,-2.5889,2.7336,-7.0766,24.662764,19.885579
2959.214006,-2.6168,2.7308,-7.1454,24.652444,19.891504
2960.215185,-2.6109,2.7306,-7.1291,24.666241,19.872042
2961.214596,-2.6192,2.7274,-7.1431,24.665427,19.869744
2962.2152,-2.5931,2.7269,-7.0705,24.673774,19.862578
2963.214703,-2.5976,2.7246,-7.0768,24.684044,19.878075
2964.213566,-2.597,2.7231,-7.0717,24.680938,19.871623
2965.214171,-2.607,2.7211,-7.0938,24.670748,19.859169
2966.214272,-2.5796,2.72,-7.0158,24.681938,19.843382
2967.216588,-2.5714,2.7181,-6.989,24.692474,19.84841
2968.217083,-2.5991,2.7146,-7.0553,24.684943,19.841217
2969.213582,-2.6127,2.7129,-7.0878,24.699058,19.867979
2970.214603,-2.6223,2.7124,-7.1126,24.708667,19.835056
2971.21542,-2.5915,2.7091,-7.02,24.693819,19.844578
2972.218727,-2.6083,2.7082,-7.0639,24.709725,19.852407
2973.215815,-2.6073,2.7068,-7.057,24.708855,19.860419
2974.216844,-2.6167,2.7045,-7.0765,24.707461,19.84273
2975.214931,-2.5908,2.7025,-7.0013,24.699458,19.86616
2976.218663,-2.6271,2.6995,-7.0914,24.718575,19.861666
2977.213118,-2.6065,2.6972,-7.0297,24.69667,19.840407
2978.214411,-2.5895,2.6949,-6.9781,24.720656,19.843395
2979.21534,-2.5789,2.6948,-6.949,24.726371,19.846173
2980.213856,-2.6006,2.6925,-7.0016,24.720106,19.83877
2981.218277,-2.5909,2.6903,-6.9699,24.718265,19.864687
2982.215063,-2.6474,2.6872,-7.1135,24.734353,19.869368
2983.214227,-2.6186,2.6853,-7.0316,24.722584,19.865323
2984.215096,-2.6123,2.683,-7.0079,24.736303,19.866884
2985.213183,-2.6198,2.6821,-7.0259,24.724062,19.860514
2986.212485,-2.6251,2.6795,-7.0337,24.74568,19.856311
2987.217422,-2.6142,2.6776,-6.9996,24.724459,19.858321
2988.215954,-2.6095,2.6747,-6.9796,24.74118,19.891773
2989.21927,-2.6151,2.6726,-6.989,24.737494,19.865489
2990.215992,-2.6171,2.6708,-6.9897,24.745107,19.857586
2991.219534,-2.5909,2.6688,-6.9141,24.74416,19.84849
2992.215972,-2.613,2.6663,-6.9666,24.724783,19.853093
2993.218489,-2.614,2.6648,-6.9656,24.749742,19.847063
2994.21422,-2.6096,2.6615,-6.9449,24.753351,19.868828
2995.217023,-2.6105,2.6584,-6.9392,24.752852,19.836489
2996.214945,-2.5808,2.6566,-6.8553,24.755225,19.834799
2997.213784,-2.5944,2.6543,-6.8858,24.754119,19.845536
2998.215198,-2.6142,2.6499,-6.927,24.755042,19.848314
2999.213529,-2.6029,2.6487,-6.8941,24.762968,19.855534
3000.215085,-2.622,2.6467,-6.9393,24.765761,19.85871
3001.215886,-2.6196,2.6439,-6.9258,24.787457,19.840148
3002.216545,-2.581,2.6402,-6.8138,24.771636,19.86424
3003.213412,-2.6017,2.6384,-6.8639,24.778325,19.865405
3004.216918,-2.6077,2.6345,-6.8695,24.780801,19.871594
3005.217953,-2.5866,2.6314,-6.8063,24.778327,19.862815
3006.211863,-2.6112,2.6304,-6.8681,24.788439,19.856312
3007.218559,-2.6205,2.6265,-6.8824,24.802076,19.858163
3008.216376,-2.6101,2.623,-6.8457,24.789628,19.865281
3009.217158,-2.5804,2.6218,-6.7652,24.795867,19.863032
3010.214838,-2.6082,2.6185,-6.8292,24.797422,19.865335
3011.214514,-2.6423,2.6142,-6.9067,24.803899,19.87073
3012.214054,-2.5782,2.612,-6.734,24.819513,19.867903
